,State,Action,Reward,Error,Time,Max V,Mean V,State,Action,Reward,Error,Time,Max V,Mean V
,value_iter,value_iter,value_iter,value_iter,value_iter,value_iter,value_iter,policy_iter,policy_iter,policy_iter,policy_iter,policy_iter,policy_iter,policy_iter
Iteration,,,,,,,,,,,,,,
289,,,21983.77561903781,56.198046350266466,0.11719608306884766,21983.77561903781,2975.19385514513,,,50274.61476690069,27806.50627717221,140.1136450767517,50274.61476690069,11417.1788785786
290,,,22039.95502131144,56.08570645561191,0.11755490303039551,22039.95502131144,2991.442847773399,,,50274.61476690069,27750.420570716586,140.60234808921814,50274.61476690069,11444.985384832993
291,,,22096.02277485826,55.973591128403356,0.1179349422454834,22096.02277485826,3008.112058827765,,,50274.61476690069,27694.446979588232,141.09989714622498,50274.61476690069,11472.735805380931
292,,,22151.97854303399,55.861699919737504,0.11829090118408203,22151.97854303399,3024.4076229737793,,,50274.61476690069,27638.585279668485,141.6165008544922,50274.61476690069,11500.430252337741
293,,,22207.82310766171,55.75003238159675,0.11863279342651367,22207.82310766171,3041.1203881094325,,,50274.61476690069,27582.835247286974,142.1041247844696,50274.61476690069,11528.06883759463
294,,,22263.55613344245,55.63858806686585,0.11898589134216309,22263.55613344245,3057.461890050086,,,50274.61476690069,27527.19665922011,142.6017289161682,50274.61476690069,11555.65167281914
295,,,22319.178399077427,55.52736652931884,0.12098193168640137,22319.178399077427,3074.2183307565533,,,50274.61476690069,27471.669292690814,143.09843492507935,50274.61476690069,11583.178869455582
296,,,22374.689570607607,55.41636732362721,0.12144088745117188,22374.689570607607,3090.605363305778,,,50274.61476690069,27416.252925367284,143.5885500907898,50274.61476690069,11610.650538725493
297,,,22430.090423624813,55.305590005346474,0.12186479568481445,22430.090423624813,3107.404166687959,,,50274.61476690069,27360.94733536191,144.07947278022766,50274.61476690069,11638.066791628082
298,,,22485.380625504582,55.195034130927354,0.1222999095916748,22485.380625504582,3123.8358816225846,,,50274.61476690069,27305.752301231023,144.5707769393921,50274.61476690069,11665.427738940665
299,,,22540.560948741764,55.084699257698844,0.12266397476196289,22540.560948741764,3140.6763996698887,,,50274.61476690069,27250.667601973295,145.0688760280609,50274.61476690069,11692.733491219118
300,,,22595.631062041153,54.97458494388161,0.12302780151367188,22595.631062041153,3157.152176146275,,,50274.61476690069,27195.69301702955,145.56666898727417,50274.61476690069,11719.984158798312
301,,,22650.591734812984,54.864690748577345,0.12342095375061035,22650.591734812984,3174.03380515116,,,50274.61476690069,27140.828326280956,146.05628991127014,50274.61476690069,11747.179851792565
302,,,22705.44263708599,54.75501623177095,0.12376904487609863,22705.44263708599,3190.5530265692346,,,50274.61476690069,27086.07331004923,146.52716207504272,50274.61476690069,11774.320680096065
303,,,22760.18453519812,54.64556095432508,0.124114990234375,22760.18453519812,3207.4751669781876,,,50274.61476690069,27031.42774909491,147.0011100769043,50274.61476690069,11801.406753383337
304,,,22814.817100496744,54.5363244779781,0.12463903427124023,22814.817100496744,3224.0372209574593,,,50274.61476690069,26976.89142461697,147.48337292671204,50274.61476690069,11828.438181109654
305,,,22869.341096259795,54.42730636534671,0.12507271766662598,22869.341096259795,3240.999277347447,,,50274.61476690069,26922.464118251755,147.97281789779663,50274.61476690069,11855.415072511492
306,,,22923.756195148027,54.31850617991995,0.12548494338989258,22923.756195148027,3257.6035557031396,,,50274.61476690069,26868.145612071774,148.4779818058014,50274.61476690069,11882.337536606965
