,Reward,Error,Time,Max V,Mean V,Alpha,Epsilon
7441,0.0,0.0,49.48247790336609,1.0,0.23277689176998562,0.01,0.01
7442,0.0,0.010005702060200164,49.48868179321289,1.0,0.23276870112236897,0.01,0.01
7443,0.0,0.002877117000929306,49.500816106796265,1.0,0.23279722752633825,0.01,0.01
7444,0.0,0.025462421905602755,49.50359487533569,1.0,0.23250638436400256,0.01,0.01
7445,0.0,0.019693406766128834,49.51870107650757,1.0,0.23222293769224225,0.01,0.01
7446,0.0,0.04826448326612767,49.54795598983765,1.0,0.23177520035926874,0.01,0.01
7447,0.0,0.007725957069527084,49.55671787261963,1.0,0.23177590661028322,0.01,0.01
7448,0.0,0.00570305468588439,49.56615900993347,1.0,0.23179258914496614,0.01,0.01
7449,0.0,0.000568839987568806,49.573877811431885,1.0,0.2318014772697719,0.01,0.01
7450,0.0,0.0,49.573925733566284,1.0,0.2318014772697719,0.01,0.01
7451,0.0,0.027375838285516034,49.59880995750427,1.0,0.23188939882083062,0.01,0.01
7452,0.0,0.0077635913763809405,49.61475491523743,1.0,0.23188490036968867,0.01,0.01
7453,0.0,0.011706979240050652,49.62322974205017,1.0,0.23182227103778902,0.01,0.01
7454,1.0,0.0,49.623339891433716,1.0,0.23182227103778902,0.01,0.01
7455,0.0,0.0,49.623390913009644,1.0,0.23182227103778902,0.01,0.01
7456,0.0,0.0,49.62344288825989,1.0,0.23182227103778902,0.01,0.01
7457,0.0,0.0,49.62348484992981,1.0,0.23182227103778902,0.01,0.01
7458,0.0,0.0,49.62352681159973,1.0,0.23182227103778902,0.01,0.01
7459,0.0,0.005976883910637082,49.632330894470215,1.0,0.23181615932482436,0.01,0.01
7460,0.0,0.005935743669590245,49.65081000328064,1.0,0.2318386723021461,0.01,0.01
7461,0.0,0.004615158616529169,49.66561985015869,1.0,0.23185393924985725,0.01,0.01
7462,0.0,0.006742802397720682,49.673877000808716,1.0,0.23184958082023727,0.01,0.01
7463,0.0,0.004118767398268039,49.674818992614746,1.0,0.23178522507963933,0.01,0.01
7464,0.0,0.0,49.6748731136322,1.0,0.23178522507963933,0.01,0.01
7465,0.0,0.00926019580405961,49.68683481216431,1.0,0.2318080699793295,0.01,0.01
7466,0.0,0.058510132635071266,49.71570181846619,1.0,0.23240789616529217,0.01,0.01
7467,0.0,0.003712031517357358,49.72944784164429,1.0,0.23237693610451085,0.01,0.01
7468,0.0,0.0,49.72952604293823,1.0,0.23237693610451085,0.01,0.01
7469,0.0,0.09908230817058439,49.75871300697327,1.0,0.23107304522351493,0.01,0.01
7470,0.0,0.009177672538322607,49.769964933395386,1.0,0.23105914228622107,0.01,0.01
7471,0.0,0.006756013555107632,49.78025698661804,1.0,0.23099991843509152,0.01,0.01
7472,0.0,0.008799209115962159,49.79165697097778,1.0,0.2310748560505165,0.01,0.01
7473,0.0,0.0,49.79175686836243,1.0,0.2310748560505165,0.01,0.01
7474,0.0,0.0,49.791828870773315,1.0,0.2310748560505165,0.01,0.01
7475,0.0,0.009428631618656896,49.807132720947266,1.0,0.23116128955253154,0.01,0.01
7476,0.0,0.009470127601069689,49.814754009246826,1.0,0.23119606292541758,0.01,0.01
7477,0.0,0.013149877600524551,49.82797193527222,1.0,0.23121438978465367,0.01,0.01
7478,0.0,0.012902113022195572,49.83704495429993,1.0,0.23131641481910561,0.01,0.01
7479,0.0,0.005077393453643665,49.84225678443909,1.0,0.2313795464863786,0.01,0.01
7480,0.0,0.003968740423626355,49.85008192062378,1.0,0.23133771845357404,0.01,0.01
