,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activation,param_model__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
7,0.16596674919128418,0.015042903080437667,0.0016939640045166016,6.165137504992723e-05,relu,"(33,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (33,)}",0.5428790199081164,0.5566615620214395,0.5482388973966309,0.5492598264420622,0.005672820513244718,3,0.5999234303215927,0.5953292496171516,0.5915007656967841,0.5955844818785095,0.0034432714556488064
8,0.12345298131306966,0.029289144013798004,0.0016342798868815105,7.40491755364953e-05,relu,"(22, 11)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 11)}",0.5459418070444104,0.5176110260336907,0.5474732006125574,0.5370086778968862,0.013730451920686835,7,0.5735068912710567,0.5401990811638591,0.5876722817764165,0.5671260847371107,0.01989911577797309
9,0.13913973172505698,0.004301673401937998,0.0018033981323242188,1.7327635107618926e-05,relu,"(22, 22)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 22)}",0.555895865237366,0.5612557427258805,0.5436447166921899,0.5535987748851455,0.007370867319139146,1,0.6037519142419602,0.5895865237366003,0.594563552833078,0.595967330270546,0.005867567091665486
0,0.058696905771891274,0.004113282521555633,0.0012613932291666667,2.853883559833013e-05,tanh,"(11,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (11,)}",0.5413476263399694,0.5283307810107197,0.5260336906584993,0.5319040326697294,0.006743157127934094,10,0.5317764165390505,0.5520673813169985,0.5405819295558959,0.5414752424706483,0.00830780030564566
1,0.10989681879679362,0.042010628622063055,0.0017303625742594402,7.853889025027762e-05,tanh,"(22,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22,)}",0.555895865237366,0.5497702909647779,0.5145482388973966,0.5400714650331802,0.018220079936268233,8,0.5677641653905053,0.583843797856049,0.5455589586523737,0.5657223072996427,0.01569626530017538
2,0.2081310749053955,0.08103563533695039,0.0019887288411458335,8.850315461730593e-05,tanh,"(33,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (33,)}",0.5413476263399694,0.5444104134762634,0.5436447166921899,0.5431342521694743,0.0013014342811620311,7,0.5509188361408882,0.607197549770291,0.6171516079632465,0.5917559979581419,0.029160774539251734
3,0.12937633196512857,0.052196882307967395,0.002041339874267578,4.929829029071454e-05,tanh,"(22, 11)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 11)}",0.5313935681470138,0.55895865237366,0.5405819295558959,0.5436447166921899,0.011459900112630763,6,0.5256508422664625,0.5987748851454824,0.5746554364471669,0.5663603879530372,0.03042353566876753
4,0.14922285079956055,0.013159128688649274,0.0022528966267903647,4.931455843041201e-05,tanh,"(22, 22)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 22)}",0.5367534456355283,0.5413476263399694,0.5283307810107197,0.5354772843287391,0.005390176641639328,9,0.6068147013782542,0.5604900459418071,0.5826952526799387,0.5833333333333334,0.018917342757666673
5,0.0925149917602539,0.021531026088591358,0.001329660415649414,7.72456573111498e-05,relu,"(11,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (11,)}",0.5551301684532925,0.5436447166921899,0.5367534456355283,0.5451761102603369,0.007580011436915551,5,0.5604900459418071,0.5444104134762634,0.5654670750382849,0.5567891781521185,0.008985843155836634
6,0.11066023508707683,0.052912587961889905,0.0014913876851399739,3.7242850960783704e-05,relu,"(22,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22,)}",0.5482388973966309,0.5451761102603369,0.5428790199081164,0.5454313425216947,0.002195590930842926,4,0.5578101071975498,0.5888208269525268,0.5681470137825421,0.5715926493108728,0.01289238762670961
7,0.11886485417683919,0.012954786946681516,0.0016724268595377605,4.439169270623476e-05,relu,"(33,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (33,)}",0.557427258805513,0.557427258805513,0.557427258805513,0.557427258805513,0.0,1,0.5930321592649311,0.5811638591117917,0.585375191424196,0.5865237366003063,0.004912806675579452
8,0.1440262794494629,0.007933496570588068,0.0018606980641682942,0.00033211889682567444,relu,"(22, 11)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 11)}",0.5260336906584993,0.552833078101072,0.55895865237366,0.5459418070444104,0.014297563628546107,3,0.5888208269525268,0.5846094946401225,0.5849923430321593,0.5861408882082695,0.0019014375224287116
9,0.12611023585001627,0.018481682745917084,0.0017746289571126301,6.285283335098521e-05,relu,"(22, 22)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 22)}",0.5405819295558959,0.5482388973966309,0.5620214395099541,0.5502807554874937,0.008870927614590492,2,0.5742725880551302,0.552833078101072,0.5949464012251149,0.5740173557937723,0.017193639400816037
0,0.09066081047058105,0.03862930042825941,0.001278241475423177,6.541374343390724e-05,tanh,"(11,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (11,)}",0.5375191424196019,0.5459418070444104,0.5566615620214395,0.546707503828484,0.007833593289036626,5,0.5486217457886677,0.5731240428790199,0.5375191424196019,0.5530883103624298,0.014874808312489406
1,0.09290512402852376,0.02946774594082044,0.0017072359720865886,1.664420499110313e-05,tanh,"(22,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22,)}",0.5359877488514548,0.5520673813169985,0.5459418070444104,0.5446656457376212,0.006626214898288508,6,0.5604900459418071,0.5918836140888208,0.5275650842266463,0.5599795814190913,0.0262604106521531
2,0.10405937830607097,0.015721105298821886,0.0019655227661132812,7.53767291515628e-05,tanh,"(33,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (33,)}",0.5344563552833078,0.5490045941807045,0.5428790199081164,0.5421133231240429,0.005963921105435393,7,0.5643185298621746,0.5796324655436447,0.5367534456355283,0.5602348136804493,0.017741855229180977
3,0.18306048711140951,0.009173655030180536,0.0020178953806559243,2.3765707262184444e-05,tanh,"(22, 11)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 11)}",0.5329249617151608,0.5428790199081164,0.5482388973966309,0.5413476263399694,0.006344973402070459,8,0.5895865237366003,0.607197549770291,0.5781010719754976,0.591628381827463,0.011966011403502867
4,0.20067803064982095,0.004259046218752874,0.002207199732462565,6.958020201076202e-05,tanh,"(22, 22)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 22)}",0.557427258805513,0.5451761102603369,0.5643185298621746,0.5556406329760081,0.007916315681097939,3,0.6098774885145483,0.611791730474732,0.6026033690658499,0.6080908626850434,0.003958157840548983
5,0.0937507152557373,0.02602986744885114,0.0013172626495361328,6.755314620177392e-05,relu,"(11,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (11,)}",0.5298621745788668,0.5199081163859112,0.5505359877488515,0.5334354262378764,0.012756507401327022,10,0.5738897396630934,0.5447932618683001,0.5593415007656968,0.5593415007656968,0.011878587318244115
6,0.1540959676106771,0.010463249320168927,0.0015689531962076824,3.0208887405236723e-05,relu,"(22,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22,)}",0.5367534456355283,0.5681470137825421,0.5673813169984686,0.557427258805513,0.014621935260237378,2,0.5792496171516079,0.5872894333843798,0.5754211332312404,0.580653394589076,0.004945845424981132
7,0.09601402282714844,0.03400542404897823,0.0016050338745117188,5.302584998039712e-05,relu,"(33,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (33,)}",0.5306278713629403,0.5467075038284839,0.5382848392036753,0.5385400714650332,0.0065669629046802135,9,0.5689127105666156,0.5915007656967841,0.5417304747320061,0.5673813169984686,0.020347470610620342
8,0.16054264704386392,0.005878789924557304,0.0016727447509765625,1.7134097893084026e-05,relu,"(22, 11)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 11)}",0.5597243491577335,0.5359877488514548,0.5643185298621746,0.5533435426237876,0.012414891788683302,4,0.5987748851454824,0.599540581929556,0.5941807044410413,0.5974987238386932,0.002366926619575246
9,0.1896174748738607,0.010551415109597355,0.001972039540608724,0.00021684300476042855,relu,"(22, 22)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 22)}",0.5505359877488515,0.5482388973966309,0.5773353751914242,0.5587034201123022,0.01320811539860706,1,0.5976263399693721,0.6129402756508423,0.6014548238897397,0.604007146503318,0.006507171405810113
0,0.08402705192565918,0.010837637965565005,0.0013838609059651692,3.698400832944145e-05,tanh,"(11,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (11,)}",0.5390505359877489,0.5551301684532925,0.5436447166921899,0.5459418070444104,0.00676245089305349,10,0.5505359877488515,0.5581929555895865,0.5612557427258805,0.5566615620214396,0.0045083005953689605
1,0.1338029702504476,0.012864204569936852,0.0017330646514892578,3.104999644914437e-05,tanh,"(22,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22,)}",0.5467075038284839,0.5581929555895865,0.5535987748851455,0.552833078101072,0.004720071977771044,7,0.5673813169984686,0.5830781010719756,0.5758039816232772,0.5754211332312404,0.006413900905119501
2,0.12464038530985515,0.03949104786708745,0.0020465850830078125,0.00020246103689736204,tanh,"(33,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (33,)}",0.5520673813169985,0.5597243491577335,0.5566615620214395,0.5561510974987238,0.0031467146518473267,4,0.5539816232771823,0.5972434915773354,0.5692955589586524,0.5735068912710567,0.01791086824787441
3,0.16391976674397787,0.06294527427534488,0.0019265015920003254,3.426616832766261e-05,tanh,"(22, 11)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 11)}",0.5712098009188361,0.5405819295558959,0.5490045941807045,0.5535987748851455,0.012918887937563793,6,0.6179173047473201,0.5773353751914242,0.5639356814701378,0.5863961204696274,0.022950333935947673
4,0.16318337122599283,0.006886751747119867,0.0022341410319010415,4.6228755200219226e-05,tanh,"(22, 22)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 22)}",0.557427258805513,0.5712098009188361,0.5597243491577335,0.5627871362940275,0.006029102506900303,1,0.5895865237366003,0.5934150076569679,0.5934150076569679,0.5921388463501787,0.001804764627837063
5,0.1294100284576416,0.04689523023555972,0.001233498255411784,2.548019361163555e-05,relu,"(11,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (11,)}",0.5643185298621746,0.5467075038284839,0.5467075038284839,0.5525778458397141,0.008301917288050343,8,0.5620214395099541,0.5777182235834609,0.5593415007656968,0.5663603879530372,0.008105382597345782
6,0.12749036153157553,0.03115831449354722,0.0015734036763509114,6.685713070558898e-05,relu,"(22,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22,)}",0.5497702909647779,0.5436447166921899,0.5513016845329249,0.5482388973966309,0.0033081882074567598,9,0.5937978560490046,0.5635528330781011,0.5937978560490046,0.5837161817253701,0.0142576405599125
7,0.09050861994425456,0.01840270194573492,0.0016470750172932942,3.781288264974054e-05,relu,"(33,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (33,)}",0.5643185298621746,0.5505359877488515,0.5581929555895865,0.5576824910668708,0.005638264939860757,2,0.5650842266462481,0.586906584992343,0.5608728943338438,0.5709545686574783,0.011410052550922466
8,0.12781564394632974,0.034678930801116725,0.0018374919891357422,9.374752735769675e-05,relu,"(22, 11)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 11)}",0.5513016845329249,0.5535987748851455,0.5581929555895865,0.554364471669219,0.0028649750281576733,5,0.5612557427258805,0.5689127105666156,0.5960949464012251,0.5754211332312404,0.014949073602715014
9,0.16472983360290527,0.005796856933033309,0.0017882188161214192,1.5316216037361374e-05,relu,"(22, 22)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 22)}",0.5635528330781011,0.5459418070444104,0.5620214395099541,0.5571720265441552,0.007965536770968484,3,0.5930321592649311,0.6045176110260337,0.5895865237366003,0.5957120980091883,0.006383358346299064
0,0.09077000617980957,0.033284794326000025,0.0013283888498942058,0.00010160218930057087,tanh,"(11,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (11,)}",0.5390505359877489,0.5229709035222052,0.5436447166921899,0.5352220520673813,0.008863581089425919,10,0.5359877488514548,0.55895865237366,0.580781010719755,0.5585758039816233,0.01828877628253626
1,0.0986936887105306,0.041715811365970516,0.001691261927286784,7.258957210107706e-05,tanh,"(22,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22,)}",0.5735068912710567,0.5375191424196019,0.5275650842266463,0.5461970393057682,0.01973392728951272,9,0.585375191424196,0.5566615620214395,0.5520673813169985,0.5647013782542113,0.014738420026738256
2,0.14040621121724448,0.03544463519302342,0.001999378204345703,7.862344440361109e-05,tanh,"(33,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (33,)}",0.5727411944869831,0.5298621745788668,0.5658499234303216,0.5561510974987238,0.018800762491784476,5,0.5666156202143952,0.5612557427258805,0.6018376722817764,0.5765696784073507,0.018000661237882038
3,0.15128437678019205,0.02644286097286513,0.0021167596181233725,0.0001307172244158338,tanh,"(22, 11)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 11)}",0.5819295558958653,0.5612557427258805,0.5505359877488515,0.5645737621235325,0.013029350707606146,1,0.5968606431852986,0.5788667687595712,0.5872894333843798,0.5876722817764165,0.007350954989236689
4,0.17668596903483072,0.055821416796984956,0.002170006434122721,3.25283880717434e-05,tanh,"(22, 22)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 22)}",0.5765696784073507,0.5436447166921899,0.5474732006125574,0.5558958652373661,0.01470190997847338,6,0.5899693721286371,0.613323124042879,0.5849923430321593,0.5960949464012252,0.012350446234747523
5,0.14172633488972983,0.07922297758952034,0.0012829303741455078,8.470159075762908e-05,relu,"(11,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (11,)}",0.5689127105666156,0.5245022970903522,0.554364471669219,0.5492598264420622,0.018486287863432177,8,0.5861408882082695,0.55895865237366,0.5658499234303216,0.5703164880040837,0.01153779688851014
6,0.10595266024271648,0.024238940399908118,0.0015067259470621746,7.042470321619348e-05,relu,"(22,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22,)}",0.5811638591117917,0.5505359877488515,0.5436447166921899,0.5584481878509444,0.01630692480343364,3,0.5861408882082695,0.5826952526799387,0.5692955589586524,0.5793772332822869,0.007266279145220387
7,0.1568613052368164,0.027415358417157046,0.001726388931274414,3.8067914579570016e-05,relu,"(33,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (33,)}",0.5719754977029097,0.5451761102603369,0.5505359877488515,0.5558958652373661,0.011578658726098803,6,0.5857580398162328,0.5964777947932619,0.5980091883614089,0.5934150076569679,0.005450269653921065
8,0.12203017870585124,0.04674992879055751,0.0016113122304280598,2.7195282805342254e-05,relu,"(22, 11)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 11)}",0.5650842266462481,0.5367534456355283,0.5666156202143952,0.5561510974987239,0.013730451920686889,4,0.5436447166921899,0.5535987748851455,0.6018376722817764,0.5663603879530373,0.025413239281049757
9,0.1439839998881022,0.019598112315197425,0.0017976760864257812,1.9463875228252943e-05,relu,"(22, 22)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 22)}",0.5742725880551302,0.554364471669219,0.55895865237366,0.5625319040326697,0.008511144461732031,2,0.5784839203675345,0.5788667687595712,0.6029862174578867,0.5867789688616641,0.011461321143092255
0,0.13552061716715494,0.06002126648819505,0.001352389653523763,0.0001425015080428301,tanh,"(11,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (11,)}",0.5191424196018377,0.5482388973966309,0.5696784073506891,0.5456865747830525,0.020710018147116652,7,0.5742725880551302,0.552833078101072,0.571592649310873,0.5662327718223583,0.009537971894361825
1,0.13135075569152832,0.038448814823902035,0.0017415682474772136,6.217632711074077e-05,tanh,"(22,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22,)}",0.5252679938744257,0.5444104134762634,0.5689127105666156,0.5461970393057682,0.01786261174775162,6,0.6064318529862175,0.5524502297090352,0.5677641653905053,0.5755487493619192,0.022714954304978666
2,0.14922682444254556,0.06435097284518199,0.0019795099894205728,3.317951441992242e-05,tanh,"(33,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (33,)}",0.5222052067381318,0.5444104134762634,0.557427258805513,0.5413476263399694,0.014541520707753032,9,0.5773353751914242,0.5647013782542113,0.599540581929556,0.5805257784583971,0.014400845645018463
3,0.18919078509012857,0.01517114210109107,0.0020465850830078125,2.3717556219951415e-05,tanh,"(22, 11)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 11)}",0.5428790199081164,0.55895865237366,0.5704441041347627,0.557427258805513,0.011305377534635081,1,0.6079632465543645,0.6022205206738132,0.5926493108728943,0.600944359367024,0.006316676197429628
4,0.17627334594726562,0.030952423056764558,0.002172390619913737,1.293089612311464e-05,tanh,"(22, 22)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 22)}",0.5199081163859112,0.5436447166921899,0.5535987748851455,0.5390505359877489,0.014132586217363095,10,0.5819295558958653,0.6033690658499234,0.5826952526799387,0.5893312914752424,0.009931126318705328
5,0.12892325719197592,0.05742320708065328,0.0012670358022054036,6.17859446454046e-05,relu,"(11,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (11,)}",0.5321592649310873,0.5566615620214395,0.5505359877488515,0.5464522715671261,0.010411474249296105,4,0.5761868300153139,0.5723583460949464,0.5390505359877489,0.5625319040326697,0.016677236106499592
6,0.09234182039896648,0.021557456317865067,0.00151824951171875,7.899706191895697e-05,relu,"(22,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22,)}",0.5321592649310873,0.5467075038284839,0.5551301684532925,0.5446656457376212,0.00948832582717769,8,0.582312404287902,0.5371362940275651,0.5673813169984686,0.5622766717713118,0.018792964760513946
7,0.08803868293762207,0.013933894884170808,0.0015920003255208333,0.00010635398847314248,relu,"(33,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (33,)}",0.5229709035222052,0.5520673813169985,0.5643185298621746,0.5464522715671261,0.01734077361047782,4,0.5700612557427259,0.5719754977029097,0.552833078101072,0.5649566105155692,0.00860817863912205
8,0.18517804145812988,0.0441608032967896,0.001657724380493164,3.828134315621912e-05,relu,"(22, 11)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 11)}",0.5176110260336907,0.557427258805513,0.5727411944869831,0.5492598264420623,0.02323595033535688,2,0.5872894333843798,0.6198315467075038,0.6029862174578867,0.6033690658499234,0.01328802003189906
9,0.11417706807454427,0.02768721662791419,0.0018734931945800781,0.000354349581440656,relu,"(22, 22)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 22)}",0.5237366003062787,0.552833078101072,0.5666156202143952,0.5477284328739153,0.017873549157745416,3,0.580781010719755,0.5578101071975498,0.5872894333843798,0.5752935171005614,0.012644949130592218
0,0.10499095916748047,0.0600777990550213,0.001285552978515625,3.3515128707825966e-05,tanh,"(11,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (11,)}",0.5382848392036753,0.5382848392036753,0.5413476263399694,0.5393057682491067,0.0014438117022696295,10,0.5555130168453293,0.5405819295558959,0.5742725880551302,0.5567891781521185,0.013783723693514162
1,0.12514885266621908,0.024678204039603746,0.0017301241556803386,3.182826019743468e-05,tanh,"(22,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22,)}",0.5650842266462481,0.5612557427258805,0.5321592649310873,0.552833078101072,0.014701909978473357,3,0.5849923430321593,0.5815467075038285,0.5647013782542113,0.5770801429300664,0.008865418291454047
2,0.1283550262451172,0.009659930883275903,0.0020362536112467446,7.850559016535038e-05,tanh,"(33,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (33,)}",0.5505359877488515,0.5566615620214395,0.5505359877488515,0.5525778458397141,0.0028876234045392066,4,0.5639356814701378,0.5872894333843798,0.582312404287902,0.5778458397141398,0.01004364082182286
3,0.12326232592264812,0.019544747049969825,0.002097924550374349,0.00013278671102153811,tanh,"(22, 11)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 11)}",0.5474732006125574,0.5650842266462481,0.5359877488514548,0.5495150587034201,0.011966011403502865,6,0.5627871362940275,0.5486217457886677,0.5689127105666156,0.5601071975497703,0.008497739568446377
4,0.12302923202514648,0.03294397711943097,0.0021669864654541016,8.421071117477422e-05,tanh,"(22, 22)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 22)}",0.5367534456355283,0.5581929555895865,0.5375191424196019,0.5441551812149056,0.009931126318705304,8,0.5620214395099541,0.5934150076569679,0.5627871362940275,0.5727411944869832,0.014621935260237378
5,0.07825565338134766,0.016232616970288258,0.0013633569081624348,2.1545208058596608e-05,relu,"(11,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (11,)}",0.5367534456355283,0.5719754977029097,0.5229709035222052,0.5438999489535478,0.020634387883009447,9,0.5551301684532925,0.5612557427258805,0.531010719754977,0.5491322103113835,0.013055573012617786
6,0.13537192344665527,0.02121800317812898,0.0015531380971272786,3.919857317927621e-05,relu,"(22,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22,)}",0.5459418070444104,0.5581929555895865,0.555895865237366,0.5533435426237877,0.005317168620724756,2,0.5719754977029097,0.5865237366003063,0.5888208269525268,0.5824400204185809,0.007458723428383077
7,0.10155296325683594,0.018465498216632573,0.0016283194224039714,5.3169778350880024e-05,relu,"(33,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (33,)}",0.5650842266462481,0.5773353751914242,0.5405819295558959,0.5610005104645227,0.015279866816840994,1,0.5918836140888208,0.5758039816232772,0.555895865237366,0.574527820316488,0.014719623129449943
8,0.13378548622131348,0.03139503020686936,0.0016338825225830078,6.398004512828263e-05,relu,"(22, 11)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 11)}",0.5436447166921899,0.5566615620214395,0.5467075038284839,0.5490045941807044,0.005556799657242754,7,0.5509188361408882,0.5723583460949464,0.5727411944869831,0.565339458907606,0.010198117929559485
9,0.13890735308329263,0.030314086533230002,0.0018775463104248047,0.00013406263488020386,relu,"(22, 22)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 22)}",0.5535987748851455,0.5604900459418071,0.5413476263399694,0.5518121490556407,0.007916315681097939,5,0.5937978560490046,0.5972434915773354,0.5520673813169985,0.5810362429811128,0.02053232103513008
0,0.09630791346232097,0.027230616356043368,0.0013685226440429688,0.00010834613980846645,tanh,"(11,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (11,)}",0.5750382848392037,0.5620214395099541,0.5321592649310873,0.5564063297600818,0.01794992442319269,2,0.5673813169984686,0.55895865237366,0.5470903522205207,0.5578101071975498,0.00832346802405324
1,0.09255123138427734,0.0437318294090853,0.001684427261352539,6.5977217470393e-05,tanh,"(22,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22,)}",0.5444104134762634,0.554364471669219,0.5329249617151608,0.5438999489535478,0.0087600828492754,10,0.5398162327718223,0.5880551301684533,0.5394333843797856,0.5557682491066871,0.022830807545146846
2,0.12861220041910806,0.036579640394503225,0.0019744237263997397,4.714596368490888e-05,tanh,"(33,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (33,)}",0.5566615620214395,0.5497702909647779,0.5413476263399694,0.5492598264420622,0.006262299206934798,8,0.5784839203675345,0.5532159264931087,0.5934150076569679,0.5750382848392036,0.016591078621761474
3,0.1626411279042562,0.0728656701478695,0.0020303726196289062,6.639946726956467e-05,tanh,"(22, 11)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 11)}",0.5796324655436447,0.5482388973966309,0.5260336906584993,0.5513016845329249,0.021988522249555713,7,0.6152373660030628,0.5735068912710567,0.5620214395099541,0.5835885655946912,0.022865021699907482
4,0.1293343702952067,0.029959826097645522,0.0021102428436279297,5.609714398921665e-05,tanh,"(22, 22)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 22)}",0.5298621745788668,0.5635528330781011,0.5459418070444104,0.5464522715671261,0.013758889200554953,9,0.5409647779479326,0.5643185298621746,0.6029862174578867,0.5694231750893314,0.02557613199701464
5,0.09744064013163249,0.020086990938450493,0.0013620058695475261,9.873203502959754e-06,relu,"(11,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (11,)}",0.5750382848392037,0.5467075038284839,0.5375191424196019,0.5530883103624298,0.0159678328939429,4,0.5673813169984686,0.5509188361408882,0.5581929555895865,0.5588310362429811,0.006735907718426058
6,0.11466598510742188,0.018127418346855627,0.0015674432118733723,7.98391009497951e-05,relu,"(22,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22,)}",0.5551301684532925,0.555895865237366,0.5474732006125574,0.552833078101072,0.003802875044857416,5,0.5647013782542113,0.5899693721286371,0.5953292496171516,0.5833333333333334,0.01335525824599403
7,0.1629474957784017,0.017031566413067693,0.001642147699991862,1.9010133965211855e-05,relu,"(33,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (33,)}",0.5811638591117917,0.5497702909647779,0.5359877488514548,0.5556406329760082,0.018904424897540774,3,0.5750382848392037,0.5999234303215927,0.6026033690658499,0.5925216947422155,0.012410955759483597
8,0.1459666887919108,0.021631443084316426,0.0017286141713460286,5.619141457131929e-05,relu,"(22, 11)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 11)}",0.5872894333843798,0.55895865237366,0.5459418070444104,0.5640632976008167,0.017261703337326094,1,0.5876722817764165,0.594563552833078,0.5819295558958653,0.5880551301684532,0.005164907183473186
9,0.12187568346659343,0.023470756981170633,0.0018428961435953777,9.122875073658085e-05,relu,"(22, 22)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (22, 22)}",0.5673813169984686,0.5497702909647779,0.5390505359877489,0.5520673813169985,0.011679490749002087,6,0.554364471669219,0.5551301684532925,0.5892036753445635,0.5662327718223584,0.016245889313118128
0,0.06793872515360515,0.008572232077320809,0.0013613700866699219,3.149472430616118e-05,tanh,"(11,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (11,)}",0.5298621745788668,0.5513016845329249,0.5306278713629403,0.537263910158244,0.009931126318705304,10,0.557427258805513,0.5459418070444104,0.5482388973966309,0.5505359877488515,0.004962282311185199
1,0.13887635866800943,0.05732211011102606,0.0016943613688151042,5.668827549092673e-05,tanh,"(22,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22,)}",0.5336906584992342,0.557427258805513,0.5635528330781011,0.5515569167942829,0.012878484748895256,2,0.5585758039816233,0.594563552833078,0.6049004594180705,0.5860132720775906,0.01985487179635655
2,0.12169281641642253,0.012720634489305105,0.001967906951904297,8.900456471035587e-05,tanh,"(33,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (33,)}",0.5267993874425727,0.5650842266462481,0.5283307810107197,0.5400714650331802,0.017697739482756256,7,0.571592649310873,0.5811638591117917,0.5505359877488515,0.5677641653905053,0.012793477319910278
3,0.19250337282816568,0.0997218323420107,0.0019926230112711587,8.333342323016649e-05,tanh,"(22, 11)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 11)}",0.5375191424196019,0.5283307810107197,0.5474732006125574,0.5377743746809597,0.007816943762691979,9,0.5980091883614089,0.5202909647779479,0.6202143950995406,0.5795048494129658,0.042840641932225206
4,0.12469625473022461,0.024096629865024765,0.002153158187866211,9.363771445338939e-05,tanh,"(22, 22)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (22, 22)}",0.5267993874425727,0.5352220520673813,0.5650842266462481,0.5423685553854006,0.016426332730683127,6,0.5547473200612557,0.5815467075038285,0.5922664624808576,0.576186830015314,0.015779052083791472
