,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activation,param_model__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
9,0.06629602114359538,0.011209104069114132,0.0019089380900065105,5.2268376037011515e-05,relu,"(96, 96)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (96, 96)}",0.7340823970037453,0.7340823970037453,0.7406015037593985,0.7362554325889631,0.0030731363961342497,9,0.9681050656660413,0.797373358348968,0.8539325842696629,0.8731370027615574,0.07101143681623664
0,0.04171220461527506,0.012248473535972715,0.0015998681386311848,2.0867036692943428e-05,tanh,"(48,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (48,)}",0.7528089887640449,0.7490636704119851,0.7293233082706767,0.7437319891489022,0.010302569772552712,4,0.9437148217636022,0.8949343339587242,0.7528089887640449,0.863819381495457,0.08098297956322777
1,0.04228766759236654,0.004134136235732056,0.0017393430074055989,2.4356324663262524e-05,tanh,"(96,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (96,)}",0.7415730337078652,0.704119850187266,0.7481203007518797,0.7312710615490037,0.01938397766616756,9,0.8424015009380863,0.8405253283302064,0.8146067415730337,0.8325111902804422,0.012683505523600449
2,0.052915334701538086,0.006631260243420042,0.0018820762634277344,4.08802704798752e-06,tanh,"(144,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (144,)}",0.7415730337078652,0.7378277153558053,0.7255639097744361,0.7349882196127022,0.006837156540321847,7,0.8273921200750469,0.8123827392120075,0.8857677902621723,0.8418475498497422,0.0316550261084206
3,0.05067729949951172,0.010798851739913915,0.0019529660542805989,7.913038850081206e-06,tanh,"(96, 48)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (96, 48)}",0.7752808988764045,0.7340823970037453,0.7706766917293233,0.7600133292031576,0.018432030353186805,2,0.9136960600375235,0.797373358348968,0.795880149812734,0.8356498560664085,0.05519036681438062
4,0.06888516743977864,0.012323052311469015,0.0022265116373697915,1.8718853216179633e-05,tanh,"(96, 96)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (96, 96)}",0.7303370786516854,0.7378277153558053,0.7180451127819549,0.7287366355964818,0.008155117192227198,10,0.8161350844277674,0.9212007504690432,0.9063670411985019,0.8812342920317708,0.04642872570354541
5,0.0413061777750651,0.006174132785764449,0.0017100175221761067,0.00012585706071422304,relu,"(48,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (48,)}",0.7528089887640449,0.7303370786516854,0.7406015037593985,0.7412491903917097,0.009185543333766276,5,0.8405253283302064,0.9399624765478424,0.8707865168539326,0.8837581072439938,0.04161837117868078
6,0.0485840638478597,0.014341240989956991,0.0017968813578287761,0.0002461363892721246,relu,"(96,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (96,)}",0.7565543071161048,0.7228464419475655,0.7330827067669173,0.7374944852768626,0.014110348112188613,6,0.8311444652908068,0.8198874296435272,0.9569288389513109,0.8693202446285483,0.0621188622041047
7,0.06891067822774251,0.011822703360173195,0.001852591832478841,0.00013070069877068764,relu,"(144,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (144,)}",0.7602996254681648,0.7153558052434457,0.7218045112781954,0.7324866473299353,0.01984217338681892,8,0.8592870544090057,0.9380863039399625,0.9662921348314607,0.921221831060143,0.04528303319632821
8,0.05749924977620443,0.003817029579427525,0.0019731521606445312,5.7067600694141565e-05,relu,"(96, 48)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (96, 48)}",0.7640449438202247,0.7752808988764045,0.7556390977443609,0.76498831348033,0.008046429753391371,1,0.8968105065666041,0.8592870544090057,0.7827715355805244,0.8462896988520447,0.04745468128995306
9,0.0822466214497884,0.01084785578169674,0.002087752024332682,0.00015371637154039288,relu,"(96, 96)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (96, 96)}",0.7490636704119851,0.7415730337078652,0.7744360902255639,0.7550242647818047,0.014062755416406593,3,0.8836772983114447,0.9287054409005628,0.9681647940074907,0.9268491777398328,0.034516841463636844
0,0.028839985529581707,0.0018620018085384233,0.0016942818959554036,0.00010940431420979594,tanh,"(48,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (48,)}",0.7191011235955056,0.7453183520599251,0.7218045112781954,0.7287413289778755,0.011773567766762893,10,0.7429643527204502,0.8161350844277674,0.795880149812734,0.7849931956536506,0.030847834313962628
1,0.05171394348144531,0.00928376761702064,0.0017799536387125652,5.9422001220540834e-05,tanh,"(96,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (96,)}",0.7677902621722846,0.7415730337078652,0.7518796992481203,0.7537476650427566,0.010784332439433912,2,0.849906191369606,0.8142589118198874,0.9044943820224719,0.8562198284039885,0.03710800928929694
2,0.06437095006306966,0.007798611264331543,0.002550363540649414,0.00022299985303089742,tanh,"(144,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (144,)}",0.7453183520599251,0.7528089887640449,0.7406015037593985,0.7462429481944562,0.00502638578196163,4,0.849906191369606,0.849906191369606,0.9082397003745318,0.8693506943712479,0.027498679858526397
3,0.05899747212727865,0.013505355182951043,0.0021098454793294272,0.000159489060599955,tanh,"(96, 48)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (96, 48)}",0.7378277153558053,0.7490636704119851,0.7255639097744361,0.7374850985140755,0.009596795549581537,7,0.7786116322701688,0.8142589118198874,0.9419475655430711,0.844939369877709,0.07012191599640737
4,0.061795711517333984,0.005812963978835328,0.0026050408681233725,0.0002729537219794183,tanh,"(96, 96)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (96, 96)}",0.7565543071161048,0.7303370786516854,0.7481203007518797,0.7450038955065565,0.010927633270100134,5,0.8724202626641651,0.8217636022514071,0.7790262172284644,0.8244033607146789,0.038173622431112816
5,0.0438380241394043,0.013140524586609373,0.0019233226776123047,0.00018517834593023526,relu,"(48,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (48,)}",0.7415730337078652,0.7528089887640449,0.7255639097744361,0.7399819774154487,0.011179510346514421,6,0.9230769230769231,0.8724202626641651,0.799625468164794,0.865040884635294,0.0506682467629718
6,0.07211740811665852,0.0011117186982617174,0.0016411940256754558,4.410049166136976e-05,relu,"(96,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (96,)}",0.7752808988764045,0.7378277153558053,0.7293233082706767,0.7474773075009621,0.01996431825360477,3,0.9737335834896811,0.9793621013133208,0.9756554307116105,0.9762503718382041,0.0023360250328056317
7,0.058870395024617515,0.024752718433406644,0.0016845862070719402,2.400132993411587e-05,relu,"(144,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (144,)}",0.7602996254681648,0.7640449438202247,0.7443609022556391,0.7562351571813428,0.008534451746500532,1,0.8348968105065666,0.7936210131332082,0.9850187265917603,0.8711788500771783,0.08224176139424981
8,0.06042631467183431,0.010826501896960427,0.0017503897349039714,7.048494477762949e-05,relu,"(96, 48)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (96, 48)}",0.7265917602996255,0.7228464419475655,0.7406015037593985,0.7300132353355299,0.007641571546546768,9,0.9549718574108818,0.8236397748592871,0.9400749063670412,0.9062288462124033,0.058715107753900625
9,0.0638422966003418,0.012862672533261928,0.0019287268320719402,3.241869299311819e-06,relu,"(96, 96)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (96, 96)}",0.7453183520599251,0.7303370786516854,0.7255639097744361,0.7337397801620155,0.008415987986326257,8,0.8348968105065666,0.949343339587242,0.8183520599250936,0.8675307366729674,0.05824321814401724
0,0.030961116154988606,0.0020202141591714683,0.0015930334726969402,9.069402915010488e-05,tanh,"(48,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (48,)}",0.7265917602996255,0.7340823970037453,0.7105263157894737,0.7237334910309482,0.009826817658921577,8,0.8386491557223265,0.8180112570356473,0.8108614232209738,0.8225072786596491,0.011781346194282517
1,0.036955833435058594,0.007401500123245253,0.0017445882161458333,3.076513369897627e-05,tanh,"(96,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (96,)}",0.7378277153558053,0.7340823970037453,0.6879699248120301,0.7199600123905269,0.022672025785822347,9,0.8611632270168855,0.7786116322701688,0.7434456928838952,0.7944068507236498,0.049338768766443206
2,0.04453094800313314,0.0027473235007904077,0.0018805662790934246,2.2413319079290896e-05,tanh,"(144,)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (144,)}",0.7153558052434457,0.7453183520599251,0.7631578947368421,0.741277350680071,0.01972320476152661,3,0.7954971857410882,0.8030018761726079,0.8220973782771536,0.8068654800636166,0.011197861016250681
3,0.048481384913126625,0.0059343004898219495,0.0019621054331461587,1.5157039133474257e-05,tanh,"(96, 48)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (96, 48)}",0.7490636704119851,0.7453183520599251,0.7105263157894737,0.734969446087128,0.017351403717483456,6,0.8705440900562852,0.8180112570356473,0.799625468164794,0.8293936050855755,0.030050303582430504
4,0.06453768412272136,0.002596000648393528,0.0023006598154703775,5.900408934160818e-05,tanh,"(96, 96)","{'model__activation': 'tanh', 'model__hidden_layer_sizes': (96, 96)}",0.7265917602996255,0.7415730337078652,0.7481203007518797,0.7387616982531234,0.009011001379070035,5,0.851782363977486,0.8761726078799249,0.8052434456928839,0.844399472516765,0.029423537368117203
5,0.03327655792236328,0.005708219224115245,0.0016260147094726562,4.91400684657612e-05,relu,"(48,)","{'model__activation': 'relu', 'model__hidden_layer_sizes': (48,)}",0.7265917602996255,0.7415730337078652,0.7556390977443609,0.7412679639172839,0.011860487731396944,4,0.8592870544090057,0.797373358348968,0.9044943820224719,0.8537182649268152,0.043908898038533976
