,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
2,0.015122572580973307,0.0005613215732655747,0.0007987022399902344,1.8570139321562326e-06,2.3939715367118345e-05,{'model__ccp_alpha': 2.3939715367118345e-05},0.5658499234303216,0.5459418070444104,0.5635528330781011,0.5584481878509444,0.00889293077600018,28,1.0,1.0,1.0,1.0,0.0
3,0.015176137288411459,0.00040884239350513746,0.0008697509765625,4.85781389742357e-05,3.590957305067752e-05,{'model__ccp_alpha': 3.590957305067752e-05},0.5658499234303216,0.5520673813169985,0.5742725880551302,0.5640632976008167,0.009152843837182779,10,1.0,1.0,1.0,1.0,0.0
4,0.0155027707417806,0.0005886829223985865,0.0009089310963948568,0.00010269658701658436,4.787943073423669e-05,{'model__ccp_alpha': 4.787943073423669e-05},0.5689127105666156,0.5490045941807045,0.5604900459418071,0.5594691168963757,0.008159452456940159,22,1.0,1.0,1.0,1.0,0.0
5,0.015678564707438152,0.0005809403313482048,0.000846703847249349,1.6465656507541336e-05,5.984928841779586e-05,{'model__ccp_alpha': 5.984928841779586e-05},0.5727411944869831,0.5467075038284839,0.5635528330781011,0.5610005104645227,0.010780353283278664,20,1.0,1.0,1.0,1.0,0.0
6,0.015470743179321289,0.0006412194291426602,0.0008363723754882812,2.1758444059384923e-05,7.181914610135504e-05,{'model__ccp_alpha': 7.181914610135504e-05},0.5704441041347627,0.5520673813169985,0.5819295558958653,0.5681470137825422,0.01229891148867458,2,1.0,1.0,1.0,1.0,0.0
7,0.01546462376912435,0.0005868487338787778,0.0008300145467122396,3.212512800122537e-06,8.37890037849142e-05,{'model__ccp_alpha': 8.37890037849142e-05},0.5681470137825421,0.5566615620214395,0.5635528330781011,0.5627871362940277,0.004720071977771044,14,1.0,1.0,1.0,1.0,0.0
8,0.015539884567260742,0.0007231106978650531,0.0008833408355712891,3.628403886599296e-05,9.575886146847338e-05,{'model__ccp_alpha': 9.575886146847338e-05},0.5566615620214395,0.5428790199081164,0.5650842266462481,0.5548749361919346,0.009152843837182819,32,1.0,1.0,1.0,1.0,0.0
9,0.01552565892537435,0.00062688692465208,0.0008325576782226562,4.724459313615751e-06,0.00010772871915203256,{'model__ccp_alpha': 0.00010772871915203256},0.5650842266462481,0.5444104134762634,0.5658499234303216,0.5584481878509444,0.009931126318705328,28,1.0,1.0,1.0,1.0,0.0
10,0.015421708424886068,0.0005669075219667117,0.0008349418640136719,4.304759522740314e-06,0.00011969857683559172,{'model__ccp_alpha': 0.00011969857683559172},0.5788667687595712,0.5467075038284839,0.5719754977029097,0.5658499234303216,0.013825015379224979,4,1.0,1.0,1.0,1.0,0.0
11,0.015334049860636393,0.0006486336638965225,0.0008330345153808594,1.005323822131539e-05,0.0001316684345191509,{'model__ccp_alpha': 0.0001316684345191509},0.5673813169984686,0.5490045941807045,0.557427258805513,0.5579377233282288,0.007510943833365057,31,1.0,1.0,1.0,1.0,0.0
12,0.015189647674560547,0.0005578744439815947,0.0008052984873453776,2.614161841614807e-06,0.00014363829220271008,{'model__ccp_alpha': 0.00014363829220271008},0.5781010719754976,0.555895865237366,0.5719754977029097,0.5686574783052577,0.009363928702319608,1,1.0,1.0,1.0,1.0,0.0
13,0.015669902165730793,0.0006213667348432991,0.0008654594421386719,5.460670349508627e-05,0.00015560814988626925,{'model__ccp_alpha': 0.00015560814988626925},0.5689127105666156,0.5474732006125574,0.5696784073506891,0.5620214395099541,0.010291906663428241,16,1.0,1.0,1.0,1.0,0.0
14,0.01650826136271159,0.0017873559542644372,0.0009330908457438151,7.875018561230468e-05,0.0001675780075698284,{'model__ccp_alpha': 0.0001675780075698284},0.5681470137825421,0.5467075038284839,0.5758039816232772,0.563552833078101,0.012314791303537345,12,1.0,1.0,1.0,1.0,0.0
15,0.016953309377034504,0.0009747297677200202,0.0009574095408121744,5.9930335430270416e-05,0.00017954786525338758,{'model__ccp_alpha': 0.00017954786525338758},0.5650842266462481,0.5474732006125574,0.5620214395099541,0.5581929555895865,0.007682448669368268,30,1.0,1.0,1.0,1.0,0.0
16,0.016284704208374023,0.0005532524575921577,0.000938256581624349,4.169773653776281e-05,0.00019151772293694676,{'model__ccp_alpha': 0.00019151772293694676},0.5650842266462481,0.5643185298621746,0.5681470137825421,0.5658499234303216,0.0016540941037283712,4,1.0,1.0,1.0,1.0,0.0
