,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
12,0.003838062286376953,0.0009243053424901117,0.06855479876200359,0.0008174127196906309,49,{'model__n_neighbors': 49},0.6424196018376723,0.6508422664624809,0.6508422664624809,0.6480347115875448,0.003970482181241455,8,1.0,1.0,1.0,1.0,0.0
0,0.003035942713419596,1.4866736171792366e-05,0.022698481877644856,0.0008168332406028865,1,{'model__n_neighbors': 1},0.6140888208269525,0.6056661562021439,0.5980091883614089,0.6059213884635017,0.0065669629046802135,13,1.0,1.0,1.0,1.0,0.0
1,0.0035982131958007812,0.0005095583477217423,0.04126207033793131,0.0003255429320918133,5,{'model__n_neighbors': 5},0.6263399693721287,0.6362940275650842,0.6064318529862175,0.6230219499744768,0.01241489178868331,12,1.0,1.0,1.0,1.0,0.0
2,0.003137985865275065,3.463029291507093e-05,0.045857508977254234,0.0009198917837711834,9,{'model__n_neighbors': 9},0.6385911179173047,0.6462480857580398,0.6316998468606432,0.6388463501786625,0.005942035082604814,11,1.0,1.0,1.0,1.0,0.0
3,0.0032606124877929688,2.7741378843709134e-05,0.04955244064331055,0.0005225501462926198,13,{'model__n_neighbors': 13},0.6623277182235835,0.6332312404287902,0.6286370597243491,0.6413986727922409,0.014917446856766187,10,1.0,1.0,1.0,1.0,0.0
4,0.0031267007191975913,5.1968080179668184e-05,0.05112997690836588,0.00041638275685629923,17,{'model__n_neighbors': 17},0.6638591117917305,0.6485451761102603,0.6347626339969372,0.649055640632976,0.011884070165209627,6,1.0,1.0,1.0,1.0,0.0
5,0.0032193660736083984,0.0001226483816264443,0.05535101890563965,0.001551055125885857,21,{'model__n_neighbors': 21},0.6607963246554365,0.6546707503828484,0.6355283307810107,0.6503318019397651,0.010762209618329797,4,1.0,1.0,1.0,1.0,0.0
6,0.003161350886027018,1.4728445886912215e-05,0.055885632832845054,0.0005893164035783705,25,{'model__n_neighbors': 25},0.6592649310872895,0.6485451761102603,0.6393568147013783,0.649055640632976,0.008135465773613692,6,1.0,1.0,1.0,1.0,0.0
7,0.0032022794087727866,3.712616129372562e-05,0.05861504872639974,0.0005786775118194152,29,{'model__n_neighbors': 29},0.6615620214395099,0.6477794793261868,0.6378254211332313,0.649055640632976,0.009732351181693506,6,1.0,1.0,1.0,1.0,0.0
8,0.003204345703125,6.823688014969785e-05,0.05951404571533203,0.0004964747720115834,33,{'model__n_neighbors': 33},0.6592649310872895,0.6508422664624809,0.6378254211332313,0.6493108728943339,0.008819373426835628,5,1.0,1.0,1.0,1.0,0.0
9,0.003294706344604492,0.00017061321922174152,0.06237673759460449,0.0003128593846583355,37,{'model__n_neighbors': 37},0.6699846860643185,0.6531393568147014,0.6339969372128637,0.6523736600306278,0.014701909978473378,1,1.0,1.0,1.0,1.0,0.0
10,0.003169377644856771,1.1142650432588409e-05,0.06334622701009114,0.000609003827034924,41,{'model__n_neighbors': 41},0.664624808575804,0.6539050535987749,0.6278713629402757,0.6488004083716182,0.015432584438826915,9,1.0,1.0,1.0,1.0,0.0
11,0.0034438769022623696,8.18435417073536e-05,0.06562169392903645,0.0007146923795921205,45,{'model__n_neighbors': 45},0.666156202143951,0.6562021439509954,0.6324655436447167,0.6516079632465543,0.014132586217363049,2,1.0,1.0,1.0,1.0,0.0
12,0.003242969512939453,3.344891725648227e-05,0.06690271695454915,0.0008451856092053882,49,{'model__n_neighbors': 49},0.6684532924961715,0.6493108728943339,0.6339969372128637,0.650587034201123,0.014095662349651941,3,1.0,1.0,1.0,1.0,0.0
0,0.003235896428426107,0.00015439836155628798,0.023781299591064453,0.0009869370415529093,1,{'model__n_neighbors': 1},0.611791730474732,0.6079632465543645,0.5880551301684533,0.60260336906585,0.010405215472506113,13,1.0,1.0,1.0,1.0,0.0
1,0.0031162897745768228,3.904164393077138e-05,0.04072793324788412,0.0010575218578628054,5,{'model__n_neighbors': 5},0.6194486983154671,0.6163859111791731,0.6033690658499234,0.6130678917815212,0.006971158899309689,12,1.0,1.0,1.0,1.0,0.0
2,0.0031135876973470054,5.1264738016192784e-05,0.0460205078125,0.0015206301462724714,9,{'model__n_neighbors': 9},0.6186830015313936,0.6408882082695253,0.6110260336906586,0.6235324144971924,0.012664253425273383,11,1.0,1.0,1.0,1.0,0.0
3,0.0031920274098714194,4.9680518101235036e-05,0.04947535196940104,0.001149529969806659,13,{'model__n_neighbors': 13},0.6316998468606432,0.6607963246554365,0.6332312404287902,0.6419091373149567,0.013369883464735895,5,1.0,1.0,1.0,1.0,0.0
4,0.0031371116638183594,3.942350515228463e-05,0.05156397819519043,0.001243293310611145,17,{'model__n_neighbors': 17},0.6362940275650842,0.6454823889739663,0.6324655436447167,0.6380806533945891,0.005462208922672928,8,1.0,1.0,1.0,1.0,0.0
5,0.003125270207722982,7.451825567710268e-06,0.053708394368489586,0.0006158575523724811,21,{'model__n_neighbors': 21},0.6332312404287902,0.6592649310872895,0.6301684532924962,0.6408882082695252,0.013054325525823824,6,1.0,1.0,1.0,1.0,0.0
6,0.003262678782145182,0.00012314442063328295,0.056215365727742515,0.001243129261367677,25,{'model__n_neighbors': 25},0.6339969372128637,0.655436447166922,0.6408882082695253,0.6434405308831036,0.008936774578872729,2,1.0,1.0,1.0,1.0,0.0
7,0.0031665166219075522,6.42844560328469e-05,0.05814679463704427,0.0012523060838167668,29,{'model__n_neighbors': 29},0.6401225114854517,0.6546707503828484,0.6332312404287902,0.6426748340990301,0.008936774578872689,4,1.0,1.0,1.0,1.0,0.0
8,0.003239234288533529,5.917948512035558e-05,0.06020267804463705,0.000836807807243404,33,{'model__n_neighbors': 33},0.6316998468606432,0.6539050535987749,0.6431852986217458,0.642930066360388,0.009067034031818098,3,1.0,1.0,1.0,1.0,0.0
9,0.003207047780354818,4.140269038404853e-05,0.06185015042622884,0.0007800195390537537,37,{'model__n_neighbors': 37},0.6332312404287902,0.6516079632465543,0.6485451761102603,0.6444614599285349,0.008038803342533742,1,1.0,1.0,1.0,1.0,0.0
10,0.003243684768676758,3.525532863001603e-05,0.06381106376647949,0.0007324599288866332,41,{'model__n_neighbors': 41},0.6278713629402757,0.6447166921898928,0.6393568147013783,0.6373149566105156,0.007027003521151704,9,1.0,1.0,1.0,1.0,0.0
11,0.0031913121541341147,2.89108675553014e-05,0.06536825497945149,0.0007958260826107667,45,{'model__n_neighbors': 45},0.6255742725880551,0.6393568147013783,0.6424196018376723,0.6357835630423686,0.007326544203372841,10,1.0,1.0,1.0,1.0,0.0
12,0.003269354502360026,4.566419509580964e-05,0.06797409057617188,0.00022696747488521244,49,{'model__n_neighbors': 49},0.6301684532924962,0.6462480857580398,0.6401225114854517,0.6388463501786625,0.006626214898288508,7,1.0,1.0,1.0,1.0,0.0
0,0.003048102060953776,7.396263705807633e-05,0.023218313852945965,0.0006117766332908868,1,{'model__n_neighbors': 1},0.5972434915773354,0.5972434915773354,0.6110260336906586,0.6018376722817764,0.006497152660213333,13,1.0,1.0,1.0,1.0,0.0
1,0.0031417210896809897,5.3934735043999444e-05,0.041460673014322914,0.0005922207551475711,5,{'model__n_neighbors': 5},0.6263399693721287,0.6301684532924962,0.622511485451761,0.6263399693721287,0.003125944031116884,12,1.0,1.0,1.0,1.0,0.0
2,0.003151575724283854,6.462458132310797e-05,0.0462950865427653,0.0006290491363135206,9,{'model__n_neighbors': 9},0.6332312404287902,0.6355283307810107,0.6470137825421133,0.6385911179173047,0.006029102506900303,11,1.0,1.0,1.0,1.0,0.0
3,0.00322572390238444,8.578041452782058e-05,0.0490572452545166,0.001242854762850856,13,{'model__n_neighbors': 13},0.6255742725880551,0.6408882082695253,0.6607963246554365,0.6424196018376723,0.014420058082517161,10,1.0,1.0,1.0,1.0,0.0
4,0.0035409927368164062,0.0005291651173545103,0.052808284759521484,0.0015649841419139525,17,{'model__n_neighbors': 17},0.6385911179173047,0.6462480857580398,0.6470137825421133,0.6439509954058192,0.003802875044857416,9,1.0,1.0,1.0,1.0,0.0
5,0.0031741460164388022,4.864725831428315e-05,0.05439527829488119,0.00026817143537478596,21,{'model__n_neighbors': 21},0.6401225114854517,0.6470137825421133,0.6539050535987749,0.6470137825421133,0.0056266992560103915,4,1.0,1.0,1.0,1.0,0.0
6,0.0032428900400797525,1.179362242981215e-05,0.05721545219421387,0.0006100698966057364,25,{'model__n_neighbors': 25},0.6416539050535988,0.6378254211332313,0.6531393568147014,0.6442062276671772,0.006507171405810077,8,1.0,1.0,1.0,1.0,0.0
7,0.003496964772542318,0.00046036400327621995,0.06088336308797201,0.002413333308206841,29,{'model__n_neighbors': 29},0.6424196018376723,0.6462480857580398,0.6562021439509954,0.6482899438489026,0.00580898758383921,3,1.0,1.0,1.0,1.0,0.0
8,0.003233035405476888,9.833224172439372e-05,0.060643275578816734,0.0006010117767246184,33,{'model__n_neighbors': 33},0.6516079632465543,0.6477794793261868,0.6539050535987749,0.6510974987238387,0.002526670478971848,1,1.0,1.0,1.0,1.0,0.0
9,0.0032120545705159507,6.38102234793384e-05,0.061177968978881836,0.0002583128598094213,37,{'model__n_neighbors': 37},0.6439509954058193,0.6500765696784073,0.6516079632465543,0.6485451761102604,0.0033081882074567598,2,1.0,1.0,1.0,1.0,0.0
10,0.003270308176676432,0.00013433292561900118,0.06424522399902344,0.0007289183193209803,41,{'model__n_neighbors': 41},0.6462480857580398,0.6431852986217458,0.6493108728943339,0.6462480857580398,0.0025007552248935074,5,1.0,1.0,1.0,1.0,0.0
11,0.0032576719919840493,4.011167728878639e-05,0.0660700798034668,0.00019843617153576635,45,{'model__n_neighbors': 45},0.6447166921898928,0.6462480857580398,0.6424196018376723,0.644461459928535,0.0015733573259236633,7,1.0,1.0,1.0,1.0,0.0
12,0.0034166971842447915,7.584167911368687e-05,0.0686039924621582,0.0030344452696276954,49,{'model__n_neighbors': 49},0.6385911179173047,0.6562021439509954,0.6431852986217458,0.645992853496682,0.007458723428383094,6,1.0,1.0,1.0,1.0,0.0
