,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_model__degree,param_model__kernel,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
1,0.015243291854858398,0.005275249481201172,0.7162334675640412,0.8662506763356311,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.7228464419475655,0.8705440900562852,0.7228464419475655,0.8630393996247655,0.7030075187969925,0.8651685393258427,0.0014233698197527128,2.60855059252537e-05,0.009352158060805972,0.003157885368322836
2,0.016248226165771484,0.005942106246948242,0.7087334440971342,0.838124483232732,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.7116104868913857,0.8442776735459663,0.7191011235955056,0.8311444652908068,0.6954887218045113,0.8389513108614233,8.4562334439465e-05,2.4782538065838688e-05,0.009852052612351198,0.00539339242122697
3,0.016680479049682617,0.006299336751302083,0.7037396862943877,0.8350022134620655,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.700374531835206,0.8424015009380863,0.7153558052434457,0.8311444652908068,0.6954887218045113,0.8314606741573034,0.000156114111586914,0.000218998017048499,0.008452551862919181,0.00523367865377127
4,0.016737937927246094,0.006243387858072917,0.6974927956595609,0.8306268196649124,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.6966292134831461,0.8348968105065666,0.704119850187266,0.8292682926829268,0.6917293233082706,0.8277153558052435,9.353243207313747e-05,4.5326431273052534e-05,0.005095136224305323,0.0030851817426072905
0,0.013258934020996094,0.004779418309529622,0.7137365886626679,0.8493674651526119,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",1,0.7116104868913857,0.8480300187617261,0.7265917602996255,0.8386491557223265,0.7030075187969925,0.8614232209737828,0.0004154582217429413,7.809081000513659e-05,0.009744890742333147,0.009345447524713741
1,0.01503610610961914,0.005237976710001628,0.7112631766682624,0.8674991157863178,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",2,0.7116104868913857,0.8667917448405253,0.700374531835206,0.8667917448405253,0.7218045112781954,0.8689138576779026,0.0001489828081902578,2.4209629818284343e-05,0.008752198696139222,0.001000373585168337
2,0.016710281372070312,0.006121079126993815,0.7050022058892549,0.8437530010563719,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.7078651685393258,0.849906191369606,0.700374531835206,0.8424015009380863,0.706766917293233,0.8389513108614233,0.0008225038767393218,0.0002637261795796,0.003302833562541337,0.004573274987317426
3,0.0164181391398112,0.0060354868570963545,0.6974974890409545,0.836256508632502,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.700374531835206,0.8461538461538461,0.6966292134831461,0.8367729831144465,0.6954887218045113,0.8258426966292135,0.00014889252460482548,5.1619075380763516e-05,0.0020869773592806385,0.008300030448573508
4,0.016572316487630207,0.005999644597371419,0.6950053035209747,0.8312568951100056,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.6928838951310862,0.8424015009380863,0.6928838951310862,0.8311444652908068,0.6992481203007519,0.8202247191011236,0.0003408444844621218,4.5124490985385626e-05,0.0030001245163124943,0.009053982310167664
0,0.012881755828857422,0.004671573638916016,0.7087475242413149,0.8493721497284117,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",3,0.7153558052434457,0.8367729831144465,0.704119850187266,0.8574108818011257,0.706766917293233,0.8539325842696629,0.00023821973455984027,6.503657965364798e-05,0.004796093856338723,0.009021414817133236
1,0.016106367111206055,0.00644222895304362,0.7174866003961213,0.8599932542108482,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.7265917602996255,0.8461538461538461,0.7191011235955056,0.8630393996247655,0.706766917293233,0.8707865168539326,0.0014720508715467635,0.0008084385158912158,0.008173579955280267,0.010284336564788612
2,0.01670392354329427,0.006140708923339844,0.7112397097612946,0.8431194121794287,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",2,0.7303370786516854,0.8273921200750469,0.700374531835206,0.849906191369606,0.7030075187969925,0.8520599250936329,0.0004423787330671905,8.169864092794811e-05,0.013546593150726928,0.011155579469213682
3,0.016979138056437176,0.006284952163696289,0.7037490730571747,0.8349928443104656,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.7116104868913857,0.8217636022514071,0.6966292134831461,0.8367729831144465,0.7030075187969925,0.846441947565543,2.6459330652164457e-05,2.8737764088780335e-05,0.006138515850686971,0.010153221245234201
4,0.016889492670694988,0.00629425048828125,0.701247500774408,0.8306197928012123,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.7078651685393258,0.8161350844277674,0.6966292134831461,0.8367729831144465,0.6992481203007519,0.8389513108614233,5.298199918526908e-05,3.7084628566542084e-05,0.004799987028798465,0.010280770413450633
0,0.012826919555664062,0.004716396331787109,0.7162522410896154,0.850001054029555,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",2,0.7378277153558053,0.8442776735459663,0.6928838951310862,0.8574108818011257,0.7180451127819549,0.848314606741573,0.0002795950308030352,0.00013981591340703838,0.018391982597078572,0.005492623423568687
1,0.014732758204142252,0.005150000254313151,0.721255385655149,0.8656159163147379,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.7378277153558053,0.851782363977486,0.700374531835206,0.8649155722326454,0.7255639097744361,0.8801498127340824,0.00014782699613905012,2.6851008567440683e-05,0.015590761666700348,0.011591545729956904
2,0.016585270563761394,0.006064971288045247,0.7137506688068487,0.8399936289769121,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.7265917602996255,0.8330206378986866,0.700374531835206,0.8367729831144465,0.7142857142857143,0.850187265917603,0.00042536949667602007,0.00011553938069255199,0.010709823289461318,0.007368975469879248
3,0.016717036565144856,0.006029685338338216,0.7062506453399416,0.8287447913372824,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.7153558052434457,0.8236397748592871,0.6966292134831461,0.8255159474671669,0.706766917293233,0.8370786516853933,0.00024242471258317282,8.806080580882741e-06,0.007653810044091172,0.0059424981918382086
4,0.01644555727640788,0.005945761998494466,0.7024959402250945,0.8231221292333926,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.7116104868913857,0.8217636022514071,0.6966292134831461,0.8198874296435272,0.6992481203007519,0.8277153558052435,0.00028165838511620065,5.458807869299062e-06,0.006533038544139825,0.0033369950223624194
0,0.013050556182861328,0.004766782124837239,0.7237287976495547,0.850001054029555,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",1,0.7265917602996255,0.8555347091932458,0.7378277153558053,0.8461538461538461,0.706766917293233,0.848314606741573,0.00017307152641477598,7.284128732774995e-05,0.012841098354443784,0.004011086817173125
1,0.014668703079223633,0.0052869319915771484,0.7225038251058358,0.8656264566102877,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",2,0.7191011235955056,0.8592870544090057,0.7228464419475655,0.874296435272045,0.7255639097744361,0.8632958801498127,9.792997789074786e-05,6.442979969066846e-05,0.0026495208401798973,0.006345290560803531
2,0.0175019105275472,0.006673415501912435,0.7149944148761417,0.8406272178538553,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.7116104868913857,0.8424015009380863,0.7228464419475655,0.8424015009380863,0.7105263157894737,0.8370786516853933,0.0016911690059822687,0.0009014250792208775,0.00556983564044371,0.002509215201208643
3,0.016855557759602863,0.006260077158610026,0.7062412585771546,0.8356252620434588,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.704119850187266,0.8367729831144465,0.7153558052434457,0.8348968105065666,0.6992481203007519,0.8352059925093633,5.449254115871567e-05,5.9962891465304055e-05,0.006744857731180004,0.0008213185010721725
4,0.016499678293863933,0.00609898567199707,0.6999896745609341,0.8293748667823757,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.700374531835206,0.8330206378986866,0.7078651685393258,0.8255159474671669,0.6917293233082706,0.8295880149812734,3.544578636657693e-05,3.8792688369343925e-05,0.00659304996044124,0.0030674820004096535
0,0.012848615646362305,0.004687388737996419,0.7050209794148291,0.8468764419709883,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",2,0.6816479400749064,0.8592870544090057,0.7116104868913857,0.8367729831144465,0.7218045112781954,0.8445692883895131,0.00012199159035881409,3.90406732727804e-05,0.017043156188314076,0.00933499044100597
1,0.014363686243693033,0.005190451939900716,0.7187960538049243,0.8650010657409944,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.6891385767790262,0.8724202626641651,0.7116104868913857,0.8592870544090057,0.7556390977443609,0.8632958801498127,0.00047002521552846465,5.6899792587557284e-05,0.027620090526848187,0.00549551533486637
2,0.016268332799275715,0.005899985631306966,0.7037772333455362,0.8443783919256651,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.6928838951310862,0.8536585365853658,0.6928838951310862,0.8405253283302064,0.7255639097744361,0.8389513108614233,0.000180382349240713,0.00011546769291937755,0.015405506642392262,0.0065934410048540705
3,0.016460418701171875,0.006372531255086263,0.7000037547051149,0.8375037769392387,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.6928838951310862,0.8442776735459663,0.704119850187266,0.8367729831144465,0.7030075187969925,0.8314606741573034,0.00019839673204410168,0.00021120749418410527,0.0050549395344793345,0.005257972552420561
4,0.01656333605448405,0.006088813145955403,0.6975021824223481,0.8312557239660555,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.6928838951310862,0.8367729831144465,0.700374531835206,0.8348968105065666,0.6992481203007519,0.8220973782771536,0.00024002190417209674,7.192983120084186e-05,0.0032978410983258905,0.006521067281343438
0,0.013397296269734701,0.004896958669026692,0.707522551697596,0.8537557415332149,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",2,0.6928838951310862,0.8592870544090057,0.704119850187266,0.8574108818011257,0.7255639097744361,0.8445692883895131,0.0005594344613804012,1.6484058178298215e-05,0.01355678483143387,0.006540805094925774
1,0.014501333236694336,0.0051844120025634766,0.7150225751645031,0.8650045791728446,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.7116104868913857,0.8592870544090057,0.700374531835206,0.8780487804878049,0.7330827067669173,0.8576779026217228,0.0005614357459574573,6.519516701334585e-05,0.013569277471025378,0.009247007924279807
2,0.016313711802164715,0.005964597066243489,0.7012615809185886,0.8443783919256651,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.6891385767790262,0.8405253283302064,0.704119850187266,0.8536585365853658,0.7105263157894737,0.8389513108614233,0.0002982019100690479,0.00018698344300345355,0.00896237031162154,0.0065934410048540705
3,0.017664353052775066,0.0061350663503011065,0.6975115691851351,0.8325018211288423,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.6928838951310862,0.8292682926829268,0.6928838951310862,0.8386491557223265,0.706766917293233,0.8295880149812734,0.0011902977831999267,9.048319261611855e-05,0.00654451940947812,0.004348781249974982
4,0.016383886337280273,0.00614158312479655,0.6950146902837618,0.8300014287956189,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.6853932584269663,0.8255159474671669,0.6928838951310862,0.8367729831144465,0.706766917293233,0.8277153558052435,0.00016437827104147463,7.985049173220613e-05,0.008854887137239914,0.00487167392032922
0,0.013204813003540039,0.004816691080729167,0.7175147606844826,0.8531221526562716,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",1,0.7153558052434457,0.8442776735459663,0.7078651685393258,0.8574108818011257,0.7293233082706767,0.8576779026217228,0.0005386229782488736,0.00016651318487268478,0.00889227217419083,0.00625494114436091
1,0.01433110237121582,0.005153576532999675,0.7124975359747684,0.8674944312105178,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",2,0.7116104868913857,0.8555347091932458,0.7153558052434457,0.8705440900562852,0.7105263157894737,0.8764044943820225,0.0005681139040717967,4.7322467827779756e-05,0.0020689988164575538,0.008788716165747078
2,0.016274134318033855,0.005983511606852214,0.706236565195761,0.8468705862512386,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.7116104868913857,0.8442776735459663,0.7116104868913857,0.8424015009380863,0.6954887218045113,0.8539325842696629,0.0004617983995959692,0.00016783181549732856,0.007599872945083641,0.00505198759056357
3,0.0165866216023763,0.0061426957448323565,0.7024912468437011,0.8362471394809021,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.7078651685393258,0.8367729831144465,0.704119850187266,0.8311444652908068,0.6954887218045113,0.8408239700374532,0.00024045191070597036,7.022910086538414e-05,0.005182236974057215,0.003969096175898002
4,0.01638372739156087,0.006024519602457683,0.6987459284916411,0.8318705745397988,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.704119850187266,0.8292682926829268,0.6966292134831461,0.8273921200750469,0.6954887218045113,0.8389513108614233,0.000236855815816777,0.00012657284863814926,0.0038283552700247563,0.005065084800600852
0,0.015114625295003256,0.005085070927937825,0.7162710146151897,0.848120196845875,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",1,0.7378277153558053,0.8330206378986866,0.6779026217228464,0.8555347091932458,0.7330827067669173,0.8558052434456929,0.0026219963491169807,0.0003925389082426139,0.027199619562082934,0.010677571743149324
1,0.014768520991007486,0.00524131457010905,0.7137647489510291,0.8649963811651945,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",2,0.7378277153558053,0.849906191369606,0.6779026217228464,0.874296435272045,0.7255639097744361,0.8707865168539326,0.00037451333644639796,0.0001845503888239974,0.025847880104335887,0.0107661584877682
2,0.016184409459431965,0.006068706512451172,0.6962584363530548,0.8462498799577451,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",5,0.7116104868913857,0.8386491557223265,0.6741573033707865,0.8536585365853658,0.7030075187969925,0.846441947565543,0.00044786071076688676,6.694511804324364e-05,0.01601765326825836,0.006129058978745818
3,0.0164945125579834,0.005997816721598308,0.7037490730571747,0.836248310624852,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.7116104868913857,0.8292682926829268,0.6966292134831461,0.8405253283302064,0.7030075187969925,0.8389513108614233,0.0004026511240214131,0.00016910162553650495,0.006138515850686971,0.004977273055278949
4,0.017894903818766277,0.006017128626505534,0.7037490730571748,0.8324994788409423,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",3,0.704119850187266,0.8273921200750469,0.704119850187266,0.8367729831144465,0.7030075187969925,0.8333333333333334,0.0023964221735096373,9.48167505056251e-05,0.0005243580459926762,0.0038748447561894914
0,0.013135592142740885,0.004806677500406901,0.7100100438361823,0.8493756631602617,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",2,0.6928838951310862,0.8574108818011257,0.7191011235955056,0.8424015009380863,0.7180451127819549,0.848314606741573,0.00023531984882876374,6.690529261816114e-05,0.012117687260402504,0.006173316721486298
1,0.014711618423461914,0.005233049392700195,0.7275163564341565,0.8668713826291246,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",1,0.7228464419475655,0.8761726078799249,0.7191011235955056,0.851782363977486,0.7406015037593985,0.8726591760299626,6.143740387425194e-05,6.792879631971224e-05,0.009378083058636737,0.010765528745126072
2,0.016306082407633465,0.006058851877848308,0.7087569110041021,0.8399994846966621,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",3,0.6966292134831461,0.8461538461538461,0.7153558052434457,0.8330206378986866,0.7142857142857143,0.8408239700374532,0.0004687365184160194,0.0002080054499548922,0.008586697426224857,0.005393213131719792
3,0.016558329264322918,0.006162007649739583,0.7012568875371951,0.833750260579529,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",4,0.6891385767790262,0.8405253283302064,0.7078651685393258,0.8273921200750469,0.706766917293233,0.8333333333333334,8.388592808518692e-05,1.8448661967655065e-05,0.008580661616819849,0.005369708931578609
4,0.016831159591674805,0.006176074345906575,0.7000037547051149,0.828125256187739,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.6891385767790262,0.8311444652908068,0.7078651685393258,0.8255159474671669,0.7030075187969925,0.8277153558052435,0.00029724636551146184,7.424619798298867e-05,0.007934660621978742,0.002316040725812813
0,0.014434417088826498,0.0048876603444417315,0.7075366318417767,0.8462405108061453,2,poly,"{'model__degree': 2, 'model__kernel': 'poly'}",2,0.6891385767790262,0.8330206378986866,0.6966292134831461,0.8442776735459663,0.7368421052631579,0.8614232209737828,0.0015533259142611593,4.39692529267841e-05,0.020946526981765315,0.011678077150995206
1,0.015131394068400065,0.005343914031982422,0.707522551697596,0.8687522398128044,3,poly,"{'model__degree': 3, 'model__kernel': 'poly'}",3,0.6928838951310862,0.8574108818011257,0.704119850187266,0.8836772983114447,0.7255639097744361,0.8651685393258427,8.40148042043355e-05,5.1253155688291366e-05,0.01355678483143387,0.011018570414186434
2,0.016546249389648438,0.0062592824300130205,0.7075037781720219,0.8437553433442719,4,poly,"{'model__degree': 4, 'model__kernel': 'poly'}",4,0.7078651685393258,0.8405253283302064,0.704119850187266,0.8555347091932458,0.7105263157894737,0.8352059925093633,0.00019928636863761844,0.00012713357598202827,0.0026278828774322876,0.008607706943846175
3,0.016446034113566082,0.0059893131256103516,0.7100053504547886,0.8343803360246221,5,poly,"{'model__degree': 5, 'model__kernel': 'poly'}",1,0.7078651685393258,0.8330206378986866,0.7078651685393258,0.8442776735459663,0.7142857142857143,0.8258426966292135,0.0002524735554388635,0.00011465942529831663,0.003026674290793171,0.00758721194842815
4,0.016251564025878906,0.005942583084106445,0.6999943679423278,0.8300061133714189,6,poly,"{'model__degree': 6, 'model__kernel': 'poly'}",5,0.6928838951310862,0.8311444652908068,0.7116104868913857,0.8386491557223265,0.6954887218045113,0.8202247191011236,0.00023315240418579655,5.519789172549355e-06,0.008282388748770695,0.007564692107480237
