,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__ccp_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
58,0.004417022069295247,0.00018307838940610584,0.0010630289713541667,1.6635095277312704e-05,0.008603130765446635,{'model__ccp_alpha': 0.008603130765446635},0.651685393258427,0.7303370786516854,0.7255639097744361,0.7025287938948495,0.03600448422525089,45,0.7617260787992496,0.7786116322701688,0.7247191011235955,0.7550189373976713,0.022506895797831505
59,0.004489739735921224,0.0002690686028642139,0.0010492801666259766,6.1805159553602794e-06,0.008751460606230197,{'model__ccp_alpha': 0.008751460606230197},0.6629213483146067,0.7303370786516854,0.7255639097744361,0.7062741122469093,0.030716905125247232,30,0.7317073170731707,0.7786116322701688,0.7247191011235955,0.7450126834889783,0.023928724857240378
60,0.004440863927205403,0.0002047377892804185,0.0010585784912109375,1.7769249955062865e-05,0.00889979044701376,{'model__ccp_alpha': 0.00889979044701376},0.6629213483146067,0.7303370786516854,0.7255639097744361,0.7062741122469093,0.030716905125247232,30,0.7317073170731707,0.7786116322701688,0.7247191011235955,0.7450126834889783,0.023928724857240378
61,0.004379749298095703,0.00020227986417640424,0.0010488828023274739,2.755313845214799e-06,0.009048120287797322,{'model__ccp_alpha': 0.009048120287797322},0.6629213483146067,0.7303370786516854,0.7255639097744361,0.7062741122469093,0.030716905125247232,30,0.7317073170731707,0.7786116322701688,0.7247191011235955,0.7450126834889783,0.023928724857240378
62,0.005523681640625,0.0008297872448206286,0.001245419184366862,0.00025081281977804,0.009196450128580886,{'model__ccp_alpha': 0.009196450128580886},0.6629213483146067,0.7303370786516854,0.7255639097744361,0.7062741122469093,0.030716905125247232,30,0.7317073170731707,0.7786116322701688,0.7247191011235955,0.7450126834889783,0.023928724857240378
63,0.004511912663777669,0.0002511046337836273,0.0010594526926676433,5.228323683229614e-06,0.009344779969364447,{'model__ccp_alpha': 0.009344779969364447},0.6629213483146067,0.7303370786516854,0.7255639097744361,0.7062741122469093,0.030716905125247232,30,0.7317073170731707,0.7786116322701688,0.7247191011235955,0.7450126834889783,0.023928724857240378
64,0.004561901092529297,0.0002749231917881341,0.0010957717895507812,2.2515097366005013e-05,0.00949310981014801,{'model__ccp_alpha': 0.00949310981014801},0.6629213483146067,0.7303370786516854,0.7255639097744361,0.7062741122469093,0.030716905125247232,30,0.7317073170731707,0.7786116322701688,0.7247191011235955,0.7450126834889783,0.023928724857240378
65,0.004635016123453776,0.00020880298734557217,0.0011154015858968098,3.7055152978498987e-06,0.009641439650931574,{'model__ccp_alpha': 0.009641439650931574},0.6629213483146067,0.7303370786516854,0.7255639097744361,0.7062741122469093,0.030716905125247232,30,0.7317073170731707,0.7786116322701688,0.7247191011235955,0.7450126834889783,0.023928724857240378
66,0.004638989766438802,0.00020777649874841858,0.0011092821756998699,3.943327658988723e-06,0.009789769491715136,{'model__ccp_alpha': 0.009789769491715136},0.6629213483146067,0.7303370786516854,0.7255639097744361,0.7062741122469093,0.030716905125247232,30,0.7317073170731707,0.7786116322701688,0.7247191011235955,0.7450126834889783,0.023928724857240378
67,0.004656632741292317,0.00021592751117926453,0.0011112689971923828,6.453470246207488e-06,0.0099380993324987,{'model__ccp_alpha': 0.0099380993324987},0.6629213483146067,0.7303370786516854,0.7255639097744361,0.7062741122469093,0.030716905125247232,30,0.7317073170731707,0.7786116322701688,0.7247191011235955,0.7450126834889783,0.023928724857240378
68,0.004590749740600586,0.00015447512444683972,0.0010903676350911458,2.845239370727728e-05,0.010086429173282261,{'model__ccp_alpha': 0.010086429173282261},0.6629213483146067,0.7303370786516854,0.7255639097744361,0.7062741122469093,0.030716905125247232,30,0.7317073170731707,0.7786116322701688,0.7247191011235955,0.7450126834889783,0.023928724857240378
69,0.004411141077677409,0.00019703362333469684,0.0010573863983154297,9.240065753496218e-06,0.010234759014065824,{'model__ccp_alpha': 0.010234759014065824},0.6629213483146067,0.7303370786516854,0.7255639097744361,0.7062741122469093,0.030716905125247232,30,0.7317073170731707,0.7786116322701688,0.7247191011235955,0.7450126834889783,0.023928724857240378
70,0.004518826802571614,0.00023107031552144192,0.0010555585225423176,5.2967334438806e-06,0.010383088854849386,{'model__ccp_alpha': 0.010383088854849386},0.6629213483146067,0.7303370786516854,0.7255639097744361,0.7062741122469093,0.030716905125247232,30,0.7317073170731707,0.7786116322701688,0.7247191011235955,0.7450126834889783,0.023928724857240378
