,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,mean_train_score,std_train_score
9,0.3179388840993245,0.002432861549116928,0.01516286532084147,0.0028134611497565754,100,{'model__n_estimators': 100},0.7265917602996255,0.7528089887640449,0.7518796992481203,0.7437601494372634,0.01214581090848826,3,1.0,1.0,1.0,1.0,0.0
10,0.34526364008585614,0.0009418305299714149,0.014260053634643555,0.00020671106217848477,110,{'model__n_estimators': 110},0.7116104868913857,0.7602996254681648,0.7631578947368421,0.7450226690321308,0.023654779113430946,1,1.0,1.0,1.0,1.0,0.0
11,0.37866028149922687,0.0028529359270585753,0.015409390131632486,0.00032083938572026715,120,{'model__n_estimators': 120},0.7490636704119851,0.7265917602996255,0.7556390977443609,0.7437648428186572,0.01243637496901575,2,1.0,1.0,1.0,1.0,0.0
0,0.0321664015452067,0.0003049604041658728,0.0021365483601888022,1.1118818286438017e-05,10,{'model__n_estimators': 10},0.7153558052434457,0.704119850187266,0.7030075187969925,0.7074943914092348,0.005577376377532679,11,1.0,1.0,1.0,1.0,0.0
1,0.06305408477783203,0.0004622027283367044,0.0033775965372721353,1.5329818180312453e-05,20,{'model__n_estimators': 20},0.7265917602996255,0.6816479400749064,0.6766917293233082,0.6949771432326134,0.022446291682947307,12,1.0,1.0,1.0,1.0,0.0
2,0.09526403745015462,0.0027352908700924183,0.004820585250854492,0.0004497583501240784,30,{'model__n_estimators': 30},0.7265917602996255,0.6966292134831461,0.7218045112781954,0.7150084950203223,0.01314224563929585,10,1.0,1.0,1.0,1.0,0.0
3,0.12799406051635742,0.0016179680052094585,0.005959987640380859,0.00018514560001640394,40,{'model__n_estimators': 40},0.7490636704119851,0.7078651685393258,0.6954887218045113,0.7174725202519406,0.02290261534950071,9,1.0,1.0,1.0,1.0,0.0
4,0.15558838844299316,0.0009501895018920936,0.006894588470458984,7.04625394985945e-05,50,{'model__n_estimators': 50},0.7528089887640449,0.7191011235955056,0.706766917293233,0.7262256765509277,0.01946000218297005,7,1.0,1.0,1.0,1.0,0.0
5,0.18800139427185059,0.002694502111346287,0.008116563161214193,0.00014754820778773193,60,{'model__n_estimators': 60},0.7453183520599251,0.704119850187266,0.7218045112781954,0.7237475711751289,0.016875243217213756,8,1.0,1.0,1.0,1.0,0.0
6,0.215713103612264,0.0004453218418090454,0.009099006652832031,1.713078001061437e-05,70,{'model__n_estimators': 70},0.7490636704119851,0.7528089887640449,0.7105263157894737,0.7374663249885011,0.019110728646885504,5,1.0,1.0,1.0,1.0,0.0
7,0.2521429856618245,0.0017947423280080107,0.010976711908976236,0.0008087689176233734,80,{'model__n_estimators': 80},0.7528089887640449,0.7378277153558053,0.706766917293233,0.7324678738043611,0.019174879615845963,6,1.0,1.0,1.0,1.0,0.0
8,0.2842687765757243,0.0025053567340563815,0.011727253595987955,0.00012579110244097656,90,{'model__n_estimators': 90},0.7865168539325843,0.7528089887640449,0.7105263157894737,0.7499507194953677,0.0310887734209536,2,1.0,1.0,1.0,1.0,0.0
9,0.313828706741333,0.0037810836410683613,0.013230641682942709,0.0003957874003745038,100,{'model__n_estimators': 100},0.7602996254681648,0.7490636704119851,0.7293233082706767,0.7462288680502756,0.012803909171351125,3,1.0,1.0,1.0,1.0,0.0
10,0.34115107854207355,0.0037639082830141063,0.014303048451741537,0.0004920643855684062,110,{'model__n_estimators': 110},0.7528089887640449,0.7528089887640449,0.7293233082706767,0.7449804285995888,0.011071255958427511,4,1.0,1.0,1.0,1.0,0.0
